GeneID,Symbol,Description,GeneType,EnsemblGeneID,Length
727684,TMEM51-AS2,TMEM51 antisense RNA 2,ncRNA,,1670
114827,FHAD1,forkhead associated phosphopeptide binding domain 1,protein-coding,ENSG00000142621,7755
101927417,FHAD1-AS1,FHAD1 antisense RNA 1,ncRNA,ENSG00000233485,3112
101927441,EFHD2-AS1,EFHD2 antisense RNA 1,ncRNA,,7078
79180,EFHD2,EF-hand domain family member D2,protein-coding,ENSG00000142634,2422
11330,CTRC,chymotrypsin C,protein-coding,ENSG00000162438,3488
63036,CELA2A,chymotrypsin like elastase 2A,protein-coding,ENSG00000142615,916
105376767,LOC105376767,uncharacterized LOC105376767,ncRNA,,1247
51032,CELA2B,chymotrypsin like elastase 2B,protein-coding,ENSG00000215704,915
842,CASP9,caspase 9,protein-coding,ENSG00000132906,4201
23341,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16,protein-coding,ENSG00000116138,7766
107397391,SCARNA21B,small Cajal body-specific RNA 21B,ncRNA,ENSG00000251866,139
79814,AGMAT,agmatinase,protein-coding,ENSG00000116771,3095
84301,DDI2,DNA damage inducible 1 homolog 2,protein-coding,ENSG00000197312,10667
6248,RSC1A1,regulator of solute carriers 1,protein-coding,ENSG00000215695,2318
23207,PLEKHM2,pleckstrin homology and RUN domain containing M2,protein-coding,ENSG00000116786,4486
284723,SLC25A34,solute carrier family 25 member 34,protein-coding,ENSG00000162461,4420
110806303,SLC25A34-AS1,SLC25A34 and TMEM82 antisense RNA 1,ncRNA,ENSG00000224459,633
388595,TMEM82,transmembrane protein 82,protein-coding,ENSG00000162460,1443
54751,FBLIM1,filamin binding LIM protein 1,protein-coding,ENSG00000162458,5000
440567,UQCRHL,ubiquinol-cytochrome c reductase hinge protein like,protein-coding,ENSG00000233954,538
729614,SPEN-AS1,SPEN antisense RNA 1,ncRNA,ENSG00000179743,2732
23013,SPEN,spen family transcriptional repressor,protein-coding,ENSG00000065526,12385
7709,ZBTB17,zinc finger and BTB domain containing 17,protein-coding,ENSG00000116809,4730
149563,SRARP,steroid receptor associated and regulated protein,protein-coding,ENSG00000183888,3039
27129,HSPB7,heat shock protein family B (small) member 7,protein-coding,ENSG00000173641,3368
1187,CLCNKA,chloride voltage-gated channel Ka,protein-coding,ENSG00000186510,2491
1188,CLCNKB,chloride voltage-gated channel Kb,protein-coding,ENSG00000184908,2938
348487,FAM131C,family with sequence similarity 131 member C,protein-coding,ENSG00000185519,1720
1969,EPHA2,EPH receptor A2,protein-coding,ENSG00000142627,4270
101927479,EPHA2-AS1,EPHA2 antisense RNA 1,ncRNA,,5244
128272,ARHGEF19,Rho guanine nucleotide exchange factor 19,protein-coding,ENSG00000142632,3444
101927546,ANO7L1,anoctamin 7 like 1 (pseudogene),pseudo,,4652
79363,CPLANE2,ciliogenesis and planar polarity effector complex subunit 2,protein-coding,ENSG00000132881,1847
54455,FBXO42,F-box protein 42,protein-coding,ENSG00000037637,6552
26099,SZRD1,SUZ RNA binding domain containing 1,protein-coding,ENSG00000055070,3551
374955,SPATA21,spermatogenesis associated 21,protein-coding,ENSG00000187144,7442
55707,NECAP2,NECAP endocytosis associated 2,protein-coding,ENSG00000157191,3278
107984921,LINC01772,long intergenic non-protein coding RNA 1772,ncRNA,ENSG00000226029,3245
114819,CROCCP3,CROCC pseudogene 3,pseudo,ENSG00000290842,5368
26871,RNU1-1,"RNA, U1 small nuclear 1",snRNA,ENSG00000206652,164
107985757,TRN-GTT5-1,tRNA-Asn (anticodon GTT) 5-1,tRNA,,74
100132147,LINC01783,long intergenic non-protein coding RNA 1783,ncRNA,ENSG00000233421,1546
107985758,TRE-TTC4-1,tRNA-Glu (anticodon TTC) 4-1,tRNA,,72
7195,TRG-CCC1-1,tRNA-Gly (anticodon CCC) 1-1,tRNA,,71
55672,NBPF1,NBPF member 1,protein-coding,ENSG00000219481,5954
105376794,LOC105376794,,,,7512
84809,CROCCP2,CROCC pseudogene 2,pseudo,ENSG00000291072,1765
11209,MST1P2,macrophage stimulating 1 pseudogene 2,pseudo,,2636
107985736,LOC107985736,uncharacterized LOC107985736,ncRNA,,2799
26869,RNU1-3,"RNA, U1 small nuclear 3",snRNA,ENSG00000207513,164
107985759,TRG-CCC4-1,tRNA-Gly (CCC) 4-1,tRNA,,71
284729,ESPNP,espin pseudogene,pseudo,,2015
100189045,TRG-CCC5-1,tRNA-Gly (CCC) 5-1,tRNA,,71
6060,RNU1-4,"RNA, U1 small nuclear 4",snRNA,ENSG00000207389,164
11223,MST1L,macrophage stimulating 1 like (pseudogene),pseudo,ENSG00000186715,4668
100500876,MIR3675,microRNA 3675,ncRNA,ENSG00000263811,73
100189298,TRG-CCC1-2,tRNA-Gly (anticodon CCC) 1-2,tRNA,,71
112267871,LOC112267871,uncharacterized LOC112267871,ncRNA,ENSG00000228549,1292
7193,TRE-TTC3-1,tRNA-Glu (anticodon TTC) 3-1,tRNA,,72
100189183,TRN-GTT13-1,tRNA-Asn (GTT) 13-1,tRNA,,74
105376805,LOC105376805,uncharacterized LOC105376805,ncRNA,ENSG00000238142,630
791226,TRN-GTT4-1,tRNA-Asn (anticodon GTT) 4-1,tRNA,,74
26870,RNU1-2,"RNA, U1 small nuclear 2",snRNA,ENSG00000207005,164
9696,CROCC,"ciliary rootlet coiled-coil, rootletin",protein-coding,ENSG00000058453,8147
4237,MFAP2,microfibril associated protein 2,protein-coding,ENSG00000117122,1176
105376806,LOC105376806,uncharacterized LOC105376806,ncRNA,,397
23400,ATP13A2,ATPase cation transporting 13A2,protein-coding,ENSG00000159363,4040
6390,SDHB,succinate dehydrogenase complex iron sulfur subunit B,protein-coding,ENSG00000117118,1015
11240,PADI2,peptidyl arginine deiminase 2,protein-coding,ENSG00000117115,4591
105376808,LOC105376808,uncharacterized LOC105376808,ncRNA,,823
400743,LINC02783,long intergenic non-protein coding RNA 2783,ncRNA,ENSG00000204362,590
29943,PADI1,peptidyl arginine deiminase 1,protein-coding,ENSG00000142623,5857
51702,PADI3,peptidyl arginine deiminase 3,protein-coding,ENSG00000142619,5148
100616188,MIR3972,microRNA 3972,ncRNA,ENSG00000266634,87
23569,PADI4,peptidyl arginine deiminase 4,protein-coding,ENSG00000159339,3014
353238,PADI6,peptidyl arginine deiminase 6,protein-coding,ENSG00000276747,2396
55920,RCC2,regulator of chromosome condensation 2,protein-coding,ENSG00000179051,4054
55160,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like,protein-coding,ENSG00000074964,10025
107984028,LINC02810,long intergenic non-protein coding RNA 2810,ncRNA,ENSG00000236648,1422
81569,ACTL8,actin like 8,protein-coding,ENSG00000117148,1960
105376809,LOC105376809,uncharacterized LOC105376809,ncRNA,,1516
105376812,LOC105376812,uncharacterized LOC105376812,ncRNA,,1678
101927876,LINC01654,long intergenic non-protein coding RNA 1654,ncRNA,ENSG00000261781,2471
84966,IGSF21,immunoglobin superfamily member 21,protein-coding,ENSG00000117154,2333
105376814,IGSF21-AS1,IGSF21 antisense RNA 1,ncRNA,,3466
127707,KLHDC7A,kelch domain containing 7A,protein-coding,ENSG00000179023,5070
5081,PAX7,paired box 7,protein-coding,ENSG00000009709,6473
80834,TAS1R2,taste 1 receptor member 2,protein-coding,ENSG00000179002,2521
8659,ALDH4A1,aldehyde dehydrogenase 4 family member A1,protein-coding,ENSG00000159423,3581
100616120,MIR4695,microRNA 4695,ncRNA,ENSG00000265606,74
100302276,MIR1290,microRNA 1290,ncRNA,ENSG00000221662,78
126917,IFFO2,intermediate filament family orphan 2,protein-coding,ENSG00000169991,6179
105376815,LOC105376815,uncharacterized LOC105376815,ncRNA,,3221
23352,UBR4,ubiquitin protein ligase E3 component n-recognin 4,protein-coding,ENSG00000127481,20113
101927895,EMC1-AS1,EMC1 antisense RNA 1,ncRNA,ENSG00000230424,939
23065,EMC1,ER membrane protein complex subunit 1,protein-coding,ENSG00000127463,6672
51154,MRTO4,"MRT4 homolog, ribosome maturation factor",protein-coding,ENSG00000053372,2440
246181,AKR7L,aldo-keto reductase family 7 like (gene/pseudogene),protein-coding,ENSG00000211454,2362
22977,AKR7A3,aldo-keto reductase family 7 member A3,protein-coding,ENSG00000162482,2255
100506730,LOC100506730,uncharacterized LOC100506730,ncRNA,,2490
8574,AKR7A2,aldo-keto reductase family 7 member A2,protein-coding,ENSG00000053371,2619
54896,SLC66A1,solute carrier family 66 member 1,protein-coding,ENSG00000040487,6511
832,CAPZB,capping actin protein of muscle Z-line subunit beta,protein-coding,ENSG00000077549,3845
105376819,LOC105376819,uncharacterized LOC105376819,ncRNA,,850
105376818,LOC105376818,uncharacterized LOC105376818,ncRNA,,140
105376817,LOC105376817,uncharacterized LOC105376817,ncRNA,,1217
105378614,MICOS10-DT,MICOS10 divergent transcript,ncRNA,ENSG00000235185,207
440574,MICOS10,mitochondrial contact site and cristae organizing system subunit 10,protein-coding,ENSG00000173436,4231
100532736,MICOS10-NBL1,MICOS10-NBL1 readthrough,protein-coding,ENSG00000158747,2204
644068,RPS14P3,ribosomal protein S14 pseudogene 3,pseudo,,838
4681,NBL1,"NBL1, DAN family BMP antagonist",protein-coding,ENSG00000158747,3143
3362,HTR6,5-hydroxytryptamine receptor 6,protein-coding,ENSG00000158748,3800
255104,TMCO4,transmembrane and coiled-coil domains 4,protein-coding,ENSG00000162542,6397
54546,RNF186,ring finger protein 186,protein-coding,ENSG00000178828,1255
105376823,LOC105376823,uncharacterized LOC105376823,ncRNA,,1231
23252,OTUD3,OTU deubiquitinase 3,protein-coding,ENSG00000169914,7202
30814,PLA2G2E,phospholipase A2 group IIE,protein-coding,ENSG00000188784,785
5320,PLA2G2A,phospholipase A2 group IIA,protein-coding,ENSG00000188257,1027
5322,PLA2G5,phospholipase A2 group V,protein-coding,ENSG00000127472,3463
26279,PLA2G2D,phospholipase A2 group IID,protein-coding,ENSG00000117215,2681
64600,PLA2G2F,phospholipase A2 group IIF,protein-coding,ENSG00000158786,2726
391013,PLA2G2C,phospholipase A2 group IIC,protein-coding,ENSG00000187980,2270
127733,UBXN10,UBX domain protein 10,protein-coding,ENSG00000162543,6525
101928017,UBXN10-AS1,replaced by ID 391013,,,510
105376825,LOC105376825,uncharacterized LOC105376825,ncRNA,,3043
105376826,LOC105376826,uncharacterized LOC105376826,ncRNA,,1733
105376827,LINC01757,long intergenic non-protein coding RNA 1757,ncRNA,ENSG00000228105,480
105376828,LOC105376828,uncharacterized LOC105376828,ncRNA,,1568
127731,VWA5B1,von Willebrand factor A domain containing 5B1,protein-coding,ENSG00000158816,12072
339505,LINC01141,long intergenic non-protein coding RNA 1141,ncRNA,,3783
55450,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,protein-coding,ENSG00000162545,2326
79594,MUL1,mitochondrial E3 ubiquitin protein ligase 1,protein-coding,ENSG00000090432,3141
163933,FAM43B,family with sequence similarity 43 member B,protein-coding,ENSG00000183114,2448
978,CDA,cytidine deaminase,protein-coding,ENSG00000158825,809
65018,PINK1,PTEN induced kinase 1,protein-coding,ENSG00000158828,2657
102464833,MIR6084,microRNA 6084,ncRNA,ENSG00000284005,110
100861548,PINK1-AS,PINK1 antisense RNA,ncRNA,ENSG00000117242,4443
1650,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit,protein-coding,ENSG00000244038,2126
57576,KIF17,kinesin family member 17,protein-coding,ENSG00000117245,4088
400745,SH2D5,SH2 domain containing 5,protein-coding,ENSG00000189410,4915
112268222,LOC112268222,,,,6244
50809,HP1BP3,heterochromatin protein 1 binding protein 3,protein-coding,ENSG00000127483,10783
8672,EIF4G3,eukaryotic translation initiation factor 4 gamma 3,protein-coding,ENSG00000075151,8643
105376830,LOC105376830,uncharacterized LOC105376830,ncRNA,,2744
105376829,LOC105376829,uncharacterized LOC105376829,ncRNA,,1231
100302155,MIR1256,microRNA 1256,ncRNA,ENSG00000221808,119
1889,ECE1,endothelin converting enzyme 1,protein-coding,ENSG00000117298,6883
100506801,ECE1-AS1,ECE1 antisense RNA 1,ncRNA,ENSG00000231105,2574
105376832,LOC105376832,uncharacterized LOC105376832,ncRNA,,594
84224,NBPF3,NBPF member 3,protein-coding,ENSG00000142794,6127
249,ALPL,"alkaline phosphatase, biomineralization associated",protein-coding,ENSG00000162551,2825
105376834,LINC02596,long intergenic non-protein coding RNA 2596,ncRNA,ENSG00000233431,1603
5909,RAP1GAP,RAP1 GTPase activating protein,protein-coding,ENSG00000076864,4450
84196,USP48,ubiquitin specific peptidase 48,protein-coding,ENSG00000090686,10135
401944,LDLRAD2,low density lipoprotein receptor class A domain containing 2,protein-coding,ENSG00000187942,4189
3339,HSPG2,heparan sulfate proteoglycan 2,protein-coding,ENSG00000142798,15109
23436,CELA3B,chymotrypsin like elastase 3B,protein-coding,ENSG00000219073,906
10136,CELA3A,chymotrypsin like elastase 3A,protein-coding,ENSG00000142789,906
101928043,LINC01635,long intergenic non-protein coding RNA 1635,ncRNA,ENSG00000228397,698
29092,LINC00339,long intergenic non-protein coding RNA 339,ncRNA,ENSG00000218510,1388
112268223,CDC42-AS1,CDC42 antisense RNA 1,ncRNA,,980
998,CDC42,cell division cycle 42,protein-coding,ENSG00000070831,11494
54361,WNT4,Wnt family member 4,protein-coding,ENSG00000162552,6322
105376845,LOC105376845,uncharacterized LOC105376845,ncRNA,,1874
105376850,LOC105376850,uncharacterized LOC105376850,ncRNA,,2985
107985377,LOC107985377,uncharacterized LOC107985377,ncRNA,,690
100616433,MIR4418,microRNA 4418,ncRNA,ENSG00000266564,62
105376856,LOC105376856,uncharacterized LOC105376856,ncRNA,,972
9923,ZBTB40,zinc finger and BTB domain containing 40,protein-coding,ENSG00000184677,10162
2046,EPHA8,EPH receptor A8,protein-coding,ENSG00000070886,6248
102466615,MIR6127,microRNA 6127,ncRNA,ENSG00000276835,109
712,C1QA,complement C1q A chain,protein-coding,ENSG00000173372,1214
714,C1QC,complement C1q C chain,protein-coding,ENSG00000159189,1330
713,C1QB,complement C1q B chain,protein-coding,ENSG00000173369,1251
2048,EPHB2,EPH receptor B2,protein-coding,ENSG00000133216,11409
100616391,MIR4684,microRNA 4684,ncRNA,ENSG00000265422,82
100422914,MIR4253,microRNA 4253,ncRNA,ENSG00000264014,68
646262,LACTBL1,lactamase beta like 1,protein-coding,ENSG00000215906,1950
729059,TEX46,testis expressed 46,protein-coding,ENSG00000227868,512
23028,KDM1A,lysine demethylase 1A,protein-coding,ENSG00000004487,3859
100422866,MIR3115,microRNA 3115,ncRNA,ENSG00000263793,68
7798,LUZP1,leucine zipper protein 1,protein-coding,ENSG00000169641,9145
3352,HTR1D,5-hydroxytryptamine receptor 1D,protein-coding,ENSG00000179546,2835
100996511,LINC01355,long intergenic non-protein coding RNA 1355,ncRNA,,3511
10236,HNRNPR,heterogeneous nuclear ribonucleoprotein R,protein-coding,ENSG00000125944,7795
80818,ZNF436,zinc finger protein 436,protein-coding,ENSG00000125945,4786
148898,ZNF436-AS1,ZNF436 antisense RNA 1,ncRNA,ENSG00000249087,2869
6920,TCEA3,transcription elongation factor A3,protein-coding,ENSG00000204219,2536
55616,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",protein-coding,ENSG00000088280,4363
1870,E2F2,E2F transcription factor 2,protein-coding,ENSG00000007968,5970
101928163,LOC101928163,uncharacterized LOC101928163,ncRNA,,1212
105376859,LOC105376859,uncharacterized LOC105376859,ncRNA,,1713
3399,ID3,inhibitor of DNA binding 3,protein-coding,ENSG00000117318,950
107984928,LOC107984928,uncharacterized LOC107984928,ncRNA,,1107
259283,MDS2,myelodysplastic syndrome 2 translocation associated,ncRNA,ENSG00000197880,1410
6135,RPL11,ribosomal protein L11,protein-coding,ENSG00000142676,1044
6924,ELOA,elongin A,protein-coding,ENSG00000011007,4943
100506963,ELOA-AS1,ELOA antisense RNA 1,ncRNA,ENSG00000236810,1084
57095,PITHD1,PITH domain containing 1,protein-coding,ENSG00000057757,1591
105376860,LOC105376860,uncharacterized LOC105376860,ncRNA,ENSG00000289835,461
11313,LYPLA2,lysophospholipase 2,protein-coding,ENSG00000011009,2309
2582,GALE,UDP-galactose-4-epimerase,protein-coding,ENSG00000117308,1819
3155,HMGCL,3-hydroxy-3-methylglutaryl-CoA lyase,protein-coding,ENSG00000117305,1608
105376861,LOC105376861,uncharacterized LOC105376861,ncRNA,,722
2517,FUCA1,alpha-L-fucosidase 1,protein-coding,ENSG00000179163,3374
1269,CNR2,cannabinoid receptor 2,protein-coding,ENSG00000188822,6322
107984929,LOC107984929,,,,1158
100616492,MIR378F,microRNA 378f,ncRNA,ENSG00000264926,78
55629,PNRC2,proline rich nuclear receptor coactivator 2,protein-coding,ENSG00000189266,2493
10772,SRSF10,serine and arginine rich splicing factor 10,protein-coding,ENSG00000188529,10955
105378615,LOC105378615,uncharacterized LOC105378615,ncRNA,,170
105376863,LOC105376863,uncharacterized LOC105376863,ncRNA,,1184
107984931,LOC107984931,uncharacterized LOC107984931,ncRNA,,358
127294,MYOM3,myomesin 3,protein-coding,ENSG00000142661,5760
107985737,MYOM3-AS1,MYOM3 antisense RNA 1,ncRNA,,1953
105376864,LOC105376864,uncharacterized LOC105376864,ncRNA,,2423
58985,IL22RA1,interleukin 22 receptor subunit alpha 1,protein-coding,ENSG00000142677,2911
163702,IFNLR1,interferon lambda receptor 1,protein-coding,ENSG00000185436,5096
284632,LINC02800,long intergenic non-protein coding RNA 2800,ncRNA,ENSG00000230023,1846
105376871,GRHL3-AS1,GRHL3 antisense RNA 1,ncRNA,,5240
57822,GRHL3,grainyhead like transcription factor 3,protein-coding,ENSG00000158055,3541
90529,STPG1,sperm tail PG-rich repeat containing 1,protein-coding,ENSG00000001460,3629
57185,NIPAL3,NIPA like domain containing 3,protein-coding,ENSG00000001461,7937
100750325,RCAN3AS,RCAN3 antisense RNA,ncRNA,ENSG00000286061,530
11123,RCAN3,RCAN family member 3,protein-coding,ENSG00000117602,7118
100506985,NCMAP-DT,NCMAP divergent transcript,ncRNA,,973
400746,NCMAP,non-compact myelin associated protein,protein-coding,ENSG00000184454,6303
10250,SRRM1,serine and arginine repetitive matrix 1,protein-coding,ENSG00000133226,6126
25932,CLIC4,chloride intracellular channel 4,protein-coding,ENSG00000169504,4253
105376876,LOC105376876,uncharacterized LOC105376876,ncRNA,,833
864,RUNX3,RUNX family transcription factor 3,protein-coding,ENSG00000020633,4903
102465437,MIR6731,microRNA 6731,ncRNA,ENSG00000278034,72
107984932,LOC107984932,,,,1474
105376878,RUNX3-AS1,RUNX3 antisense RNA 1,ncRNA,,15846
100616365,MIR4425,microRNA 4425,ncRNA,ENSG00000264371,84
105376879,LINC02793,long intergenic non-protein coding RNA 2793,ncRNA,,2107
25949,SYF2,SYF2 pre-mRNA splicing factor,protein-coding,ENSG00000117614,1757
57035,RSRP1,arginine and serine rich protein 1,protein-coding,ENSG00000117616,7103
105376882,LOC105376882,uncharacterized LOC105376882,ncRNA,,979
6007,RHD,Rh blood group D antigen,protein-coding,ENSG00000187010,4062
23585,TMEM50A,transmembrane protein 50A,protein-coding,ENSG00000183726,2627
6006,RHCE,Rh blood group CcEe antigens,protein-coding,ENSG00000188672,4297
55219,MACO1,macoilin 1,protein-coding,ENSG00000204178,4123
26119,LDLRAP1,low density lipoprotein receptor adaptor protein 1,protein-coding,ENSG00000157978,7532
